customer_id,full_name,nif,phone,address,id_verified,total_rentals,avg_return_days,late_returns,churn_risk_score,join_date,still_active
190,Leonor Nunes,977779570,(351) 216 264 622,"Av do Outeiro, 45, 2576-412 Sines",1,1,90.0,0,0.301,2023-10-23,1
191,Beatriz do Antunes,399626377,(351) 960 834 659,"Travessa de Guerreiro, 96, 8377-520 Oliveira do Hospital",1,1,12.0,1,0.997,2024-08-31,1
192,Wilson Abreu,711073512,(351) 960820285,"R. Alves, 8, 6198-114 Alverca do Ribatejo",1,3,19.7,1,0.29,2023-04-01,1
193,Sebastião Ribeiro,622068243,966639336,"Praça Vicente Ramos, 4, 5122-902 Viseu",1,0,,0,0.241,2024-06-28,1
194,Rita do Reis,330239934,961409090,"Travessa Luca Martins, 37, 2975-293 Sintra",1,1,2.0,0,0.271,2024-05-16,1
195,Íris Antunes,060694306,(351) 938409557,"Praça Jesus, 28, 9029-038 Reguengos de Monsaraz",1,1,2.0,0,0.077,2024-01-30,1
196,Violeta Miranda-Castro,235786529,(351) 964436837,"R. de Oliveira, 75, 2662-327 Vila Nova de Foz Côa",1,2,16.0,0,0.327,2023-03-15,1
197,Tiago Almeida,285370064,(351) 926 615 106,"Rua do Ouro, 43, 6913-894 Amora",1,1,4.0,0,0.261,2023-11-22,1
198,Maria-Letícia Assunção,854875311,(351) 913 108 292,"Alameda Nacional 209, 187, 3693-942 Rebordosa",1,4,12.0,0,0.255,2022-08-26,1
199,Raquel Araújo,804255428,965877062,"Alameda de Sousa, 46, 3756-547 Amadora",1,4,32.0,0,0.34,2022-09-02,1
200,Renato Gomes,537642550,(351) 963 352 535,"Alameda Branco, 14, 4885-481 Cantanhede",1,1,1.0,0,0.39,2022-04-21,1
201,Teresa Gaspar,688786020,965469800,"Rua Oliveira, 39, 7445-536 Moura",1,1,1.0,0,0.273,2023-04-02,1
202,Alícia Mota,922131701,925 069 931,"Rua Anjos, 717, 1896-989 Mangualde",1,1,10.0,1,0.941,2024-03-11,1
203,Diego Nascimento,586639928,936742395,"Travessa de João Chagas, 93, 8915-072 Barcelos",1,0,,0,0.366,2022-09-18,1
204,Amélia Batista,987287314,968 783 825,"Alameda do Calhau, 87, 7906-254 São Salvador de Lordelo",1,1,3.0,0,0.053,2024-04-06,1
205,Ismael Leite,495629179,+351936207589,"Travessa dos Corvos, 359, 7005-059 Valpaços",1,2,16.0,0,0.2,2023-10-19,1
206,Maria Matias,416033288,925 440 523,"R. Diego Batista, 310, 5162-249 Rio Tinto",1,3,15.7,2,0.71,2022-08-28,1
207,Constança Neves,700510287,(351) 910 522 061,"Avenida Moreira, 7, 3838-960 Fafe",1,2,18.0,0,0.201,2022-11-09,1
208,Joana-Naiara Almeida,120220175,(351) 961882781,"Av do Arboreto, S/N, 2868-963 Rio Maior",1,2,25.0,0,0.033,2023-07-12,1
209,Lucas Esteves,416487921,(351) 232138765,"Alameda de Vaz, 809, 6808-935 Ermesinde",0,2,19.0,1,0.399,2024-04-28,1
210,Luana Santos,466275015,(351) 967 023 944,"Alameda Vieira, 16, 2122-709 Silves",1,3,36.0,1,0.532,2023-11-15,1
211,Eduarda Costa,974420360,923509941,"R. de Monchique, 62, 2805-569 Mêda",1,2,28.5,1,0.509,2023-08-31,1
212,Diego Leal,548330958,(351) 919048751,"R. Silva Porto, 33, 5705-365 Costa da Caparica",1,3,14.7,1,0.42,2023-06-30,1
213,Vicente Gaspar,238368060,927711595,"R. de Santana, 4, 7598-030 Sintra",1,1,90.0,0,0.151,2024-10-16,1
214,Frederico Nunes,457923267,(351) 913815888,"Av de Pereira, 10, 6388-071 Santana",0,2,6.5,0,0.091,2023-10-27,1
215,Kyara Gomes,858197015,911 300 238,"Largo de Gonçalves, 60, 5296-708 Sacavém",0,1,10.0,1,0.836,2023-01-22,1
216,Bianca do Pinho,196797209,926867202,"Travessa Simão Mendes, 45, 7151-875 Tarouca",1,1,22.0,0,0.085,2022-07-09,1
217,Rafael Pinho,192018285,220508827,"Travessa de Antero de Quental, 1, 5748-858 Santa Comba Dão",1,1,11.0,0,0.265,2024-08-31,1
218,Luísa Pinheiro,329704937,232 030 043,"Travessa de Baptista, 18, 1927-339 São João da Madeira",1,3,3.0,0,0.128,2023-04-19,1
219,Maria Brito-Tavares,829158551,(351) 962 967 059,"Avenida Emanuel Carvalho, 40, 2348-282 Guarda",0,2,10.0,0,0.182,2023-12-10,1
220,Isabela de Vicente,397149207,(351) 912908151,"R. Matias, 78, 1039-923 Funchal",1,2,23.0,1,0.535,2023-02-13,1
221,Samuel Domingues,741424873,203949521,"Praça da Aldeia, 46, 8012-096 Lisboa",1,3,39.7,0,0.38,2023-07-14,1
222,Maria do Pinto,262591883,210208852,"Alameda de Araújo, 40, 6016-261 Silves",1,5,15.4,1,0.458,2023-07-14,1
223,Sofia Matos,249773677,+351235745871,"Av Pacheco, 57, 1181-316 Mealhada",1,1,12.0,1,0.939,2022-05-21,1
224,Rafaela do Simões,443435497,(351) 273 566 323,"Rua da Companhia, 55, 2964-590 Vale de Cambra",1,3,32.3,1,0.382,2023-11-02,1
225,Clara-Alice Valente,296571564,916 772 275,"R. Gabriela Miranda, 278, 5929-500 São Salvador de Lordelo",1,1,10.0,1,0.913,2024-01-30,1
226,Mafalda Silva,802990348,939 032 315,"R. de Coelho, 3, 2408-863 Oliveira de Azeméis",1,3,6.3,0,0.287,2024-02-10,1
227,Nelson Borges,424796000,234865784,"Alameda de Maria Pia, 9, 8796-224 Lixa",1,4,13.2,0,0.222,2023-03-01,1
228,Renato Mendes,091657376,+351931141139,"Av de Azevedo, 83, 4541-386 Bragança",1,1,8.0,1,0.885,2022-07-30,1
229,Noa Melo-Jesus,266225492,911 295 056,"Avenida Figueiredo, 70, 8434-966 Esposende",1,1,19.0,0,0.259,2023-03-09,1
230,Kévim Esteves,369309140,(351) 965 240 269,"Alameda Arquitecto Carlos Ramos, 54, 3129-091 Oliveira do Bairro",1,1,90.0,0,0.206,2023-01-07,1
231,Teresa Ramos,527311722,+351236132935,"Praça Cunha, 7, 3659-721 Póvoa de Varzim",1,2,5.5,0,0.332,2023-01-01,1
232,Ricardo Rocha,147569001,938 239 078,"Rua Mélanie Lopes, 85, 4455-244 Loures",1,3,10.3,1,0.347,2023-10-20,1
233,Letícia Morais,293359847,(351) 965 828 179,"Largo Santos, 633, 1070-741 Guimarães",1,2,2.5,1,0.606,2022-11-30,1
234,Eduarda Pires,229835966,(351) 931 048 764,"Rua Neves, 21, 8663-351 Alcobaça",1,1,7.0,0,0.164,2024-06-01,1
235,Afonso Gonçalves-Ribeiro,771539022,914303736,"Travessa de Santo António dos Capuchos, 48, 7251-944 Fundão",1,2,12.0,0,0.385,2022-04-19,1
236,Paulo Fonseca,247365003,+351961297687,"Rua Enzo Neto, 37, 4646-617 Sabugal",1,1,7.0,0,0.067,2024-11-13,1
237,Nuno Martins,909006476,934734062,"Praça João Vaz, S/N, 5108-399 Amora",0,3,37.3,1,0.513,2022-01-07,1
238,Juliana Silva,442787355,963 822 811,"Avenida da Banda de Ramalde, 330, 5200-338 Sintra",1,2,23.5,0,0.007,2023-09-05,1
239,Flor Azevedo,042316979,(351) 911 716 250,"Largo Bárbara Oliveira, 27, 2163-276 Fiães",1,1,90.0,0,0.102,2024-04-26,1
240,Bruna Cunha,067549393,(351) 285432442,"Praça de Campos, S/N, 2617-342 Matosinhos",1,4,7.8,1,0.438,2023-12-14,1
241,Nair Abreu,396904539,(351) 911 107 300,"Av Leandro Castro, 12, 9818-541 Montijo",1,1,12.0,0,0.045,2023-08-28,1
242,Enzo Domingues,528783573,(351) 966 424 271,"Travessa Brito, 2, 9711-057 Pombal",1,3,12.3,0,0.362,2024-02-14,1
243,Lisandro Freitas-Campos,813307345,(351) 913 875 177,"Largo Gabriel Magalhães, 82, 1929-781 Miranda do Douro",1,4,25.0,0,0.031,2023-06-30,1
244,Tatiana Sousa-Figueiredo,302364122,+351910100616,"R. de Silva, 7, 1663-051 Funchal",1,0,,0,0.259,2023-07-11,1
245,Núria Torres,740985372,(351) 961871252,"Travessa dos Pinheiros, 6, 6820-577 Caldas da Rainha",0,3,20.0,1,0.317,2023-12-17,1
246,Eduardo Sá,350516023,+351914958717,"Praça de Ferreira, 104, 1206-155 Valbom",1,6,28.8,1,0.414,2023-04-08,1
247,Daniela Pereira,510715558,910963562,"R. de Leal, S/N, 7452-190 Ourém",1,2,23.0,1,0.527,2022-03-26,1
248,Renata da Magalhães,094042245,(351) 967 228 559,"Alameda de Bonjóia, 69, 3656-074 Albufeira",1,1,13.0,0,0.091,2024-04-20,1
249,Mário Gaspar,119925512,+351960420874,"Praça dos Aliados, 464, 7894-974 Reguengos de Monsaraz",1,4,37.0,1,0.48,2022-06-04,1
250,Mário do Cruz,807819135,(351) 968022802,"Avenida do Prof. Egas Moniz, S/N, 4786-826 Santa Maria da Feira",1,3,9.7,1,0.235,2024-08-24,1
251,Sebastião Oliveira,534941971,(351) 919 911 874,"Alameda Tomé Costa, S/N, 8870-916 Alcobaça",1,1,7.0,0,0.242,2023-12-28,1
252,Joel Sousa,755716632,926 121 833,"Praça da Póvoa, S/N, 1973-845 Fiães",1,1,23.0,0,0.274,2024-07-12,1
253,Renato Neves,246306162,(351) 929 290 527,"Praça Mateus Simões, 9, 9726-115 Oliveira do Bairro",1,5,13.2,0,0.107,2023-06-07,1
254,Mélanie Pinho,185635200,969187907,"Avenida de Cláudio Carneiro, 28, 2280-562 Mêda",1,3,17.3,1,0.485,2022-12-24,1
255,Tomé Correia,150420598,938699714,"Rua Gabriela Faria, 957, 3771-064 Gandra",1,2,14.5,0,0.235,2023-05-20,1
256,Igor Leal,856977143,(351) 967886402,"Alameda Torres, 13, 7465-611 Cartaxo",1,3,15.3,1,0.465,2023-10-12,1
257,Leonardo Almeida,608090101,(351) 969 724 822,"Praça Sebastião Garcia, 21, 5771-722 Ermesinde",1,0,,0,0.25,2023-07-26,1
258,Joana Lopes,610392788,(351) 230 460 779,"Rua de Costa, S/N, 6756-638 Rio Tinto",1,0,,0,0.085,2024-10-06,1
259,Caetana Esteves,189304616,+351966630809,"Alameda Yasmin Vaz, S/N, 2016-146 Marinha Grande",1,5,28.2,1,0.27,2022-12-19,1
260,Joel Alves,881687851,(351) 964026111,"R. de Gaspar, S/N, 8163-002 Porto",1,1,90.0,0,0.263,2023-08-17,1
261,Carlos do Maia,569050965,(351) 960041785,"Largo Herculano, 16, 5099-506 Santa Cruz",1,5,9.8,1,0.432,2022-12-30,1
262,Erika de Batista,882672800,(351) 933875766,"Largo da Quinta de São João Baptista, 33, 6595-111 Montemor-o-Novo",1,2,8.5,0,0.225,2023-01-18,1
263,David Araújo,272081472,(351) 938 815 102,"Praça Lourenço, 4, 7898-248 Valbom",1,2,11.0,0,0.38,2023-10-05,1
264,Yasmin Costa,735640783,917 467 293,"Rua de Campos, S/N, 5767-689 Montijo",1,1,90.0,0,0.328,2023-01-06,1
265,Madalena-Emma Neto,083069789,(351) 936950957,"Rua de Antero de Quental, 25, 3601-484 Fátima",1,2,53.0,0,0.083,2022-07-17,1
266,Alexandra Cunha,951454983,(351) 298 877 165,"Alameda do Cantábrico, S/N, 6888-092 Freamunde",1,3,18.7,1,0.556,2022-06-22,1
267,Eduarda Carvalho,146749066,(351) 914593646,"Travessa Renata Simões, S/N, 5339-023 Vale de Cambra",1,4,42.2,1,0.377,2023-01-22,1
268,Eduarda Machado,675185711,(351) 968514320,"Largo do Tejo, 467, 9063-429 Estremoz",1,3,16.7,0,0.395,2022-07-22,1
269,Carlota-Eva Pereira,560595634,(351) 910 395 269,"Travessa de Paiva, 23, 1617-365 Sintra",1,4,13.5,1,0.502,2023-10-29,1
270,Vasco Lima,180739200,(351) 962918069,"Avenida Flor Guerreiro, 511, 6574-172 Marinha Grande",1,3,5.3,0,0.369,2022-06-18,1
271,Lia-Ana Assunção,856533777,(351) 915802048,"Av da Torrinha, 697, 8356-257 Tomar",1,3,7.3,1,0.267,2022-05-27,1
272,Hugo Loureiro,031678719,+351910394814,"Rua Neto, 74, 6742-466 Vila Real de Santo António",1,4,17.0,0,0.212,2022-02-06,1
273,Mélanie Mota-Faria,615487201,(351) 960 258 687,"Alameda de Maceda, 954, 2583-737 Gouveia",1,3,32.7,1,0.517,2023-12-03,1
274,Duarte Leite,025455005,(351) 932481517,"Avenida Rodrigues, S/N, 8210-520 Cartaxo",1,3,5.7,0,0.039,2023-07-15,1
275,Álvaro Maia,080998397,924 178 534,"Praça Azevedo, 12, 1821-120 Ovar",1,2,57.5,0,0.31,2023-06-15,1
276,Kévim Lourenço,738872461,(351) 930 086 794,"Rua do Paço, 35, 9778-267 Rio Maior",1,0,,0,0.2,2022-11-18,1
277,Gabriel Ferreira,034383000,(351) 916 143 680,"Praça de Neptuno, 7, 2898-729 Marinha Grande",1,3,7.7,1,0.34,2022-09-15,1
278,Vera-Maria Matias,435294930,+351285541368,"Praça Morais, S/N, 4999-454 Vila Nova de Santo André",1,3,14.0,0,0.016,2023-07-17,1
279,Miriam Pires,417996546,(351) 914768207,"Praça de Pires, 2, 1639-804 Oliveira de Azeméis",1,2,12.5,1,0.575,2023-04-14,1
280,José de Almeida,289735189,926 679 398,"Praça de Pinho, 72, 4353-779 Cantanhede",1,3,4.3,1,0.419,2023-06-05,1
281,Renato Neto,225275600,(351) 968335389,"Largo de Baptista, S/N, 8033-354 Setúbal",1,0,,0,0.12,2024-07-26,1
282,Núria Silva,302340567,(351) 927088667,"Praça de Vieira, 8, 4299-190 Leiria",1,3,32.3,0,0.244,2023-01-07,1
283,Diogo Baptista,125158904,+351932607307,"Rua de Cláudio Carneiro, 74, 4469-787 Coimbra",1,3,13.3,0,0.327,2022-06-21,1
284,Raquel da Baptista,828051666,285 583 604,"Rua de Alves, S/N, 4032-557 Torres Novas",0,1,18.0,0,0.112,2023-01-27,1
285,Eva Castro,812392788,(351) 933 550 588,"Travessa Margarida Nogueira, 828, 2068-650 Oliveira de Azeméis",1,3,6.3,0,0.394,2023-10-20,1
286,Catarina Ribeiro,479098636,(351) 927 086 121,"R. Ivan Valente, S/N, 5588-924 Vila Nova de Santo André",0,3,11.3,1,0.263,2023-06-21,1
287,Amélia Silva,276958444,291 382 357,"Rua Grande de Cima, 23, 9258-403 Torres Vedras",1,3,6.7,0,0.146,2022-08-12,1
288,Alexandre de Borges,224824886,(351) 936198413,"Largo Beatriz Oliveira, 7, 7639-516 Valongo",1,6,19.0,1,0.261,2022-11-12,1
289,André Maia,137371450,+351960060456,"Rua de Godim, 19, 1430-886 Horta",1,2,10.0,0,0.084,2022-03-02,1
290,Igor Faria,118026691,+351291077069,"Avenida de Palma de Cima, 48, 6710-663 Alverca do Ribatejo",1,4,16.0,1,0.353,2023-08-09,1
291,Manuel Santos,193960610,911712708,"Avenida Isabel Ferreira, 63, 9158-914 Ribeira Grande",1,2,20.0,1,0.559,2023-10-01,1
292,Paulo Leite,189119925,919726029,"Av do Cidral de Baixo, 49, 4645-050 Santo Tirso",1,5,17.4,2,0.407,2023-03-14,1
293,Mélanie Fonseca,692476883,+351964748056,"R. da Póvoa, S/N, 5197-152 Covilhã",1,4,20.5,0,0.09,2023-07-19,1
294,Leonor Pacheco-Azevedo,034141318,(351) 960236862,"Largo de Pereira, 53, 6287-103 Almeirim",1,2,11.5,0,0.382,2023-12-24,1
295,Lara-Alexandra Lourenço,814051325,(351) 229978344,"Av do Seabra, 90, 9043-944 Seixal",1,0,,0,0.218,2023-10-27,1
296,Débora Torres-Antunes,790447085,936 104 818,"Praça Francisca Campos, S/N, 6217-139 Mêda",1,0,,0,0.038,2022-07-09,1
297,Matilde Gonçalves-Alves,940671487,(351) 965430214,"R. Jesus, 97, 8171-900 Macedo de Cavaleiros",1,2,19.0,0,0.184,2022-10-12,1
298,Salvador Leite-Mendes,103145645,918812459,"Praça Assunção, 84, 8830-523 Santana",1,2,9.0,0,0.046,2024-07-07,1
299,Ângela Machado-Pacheco,275794074,(351) 935 974 312,"Alameda de Maia, 30, 5805-075 Tarouca",0,1,5.0,0,0.126,2023-06-10,1
300,Lia Paiva,374499987,(351) 920 983 083,"Largo Matilde Abreu, 426, 7718-532 Angra do Heroísmo",0,3,13.7,2,0.412,2023-04-08,1
301,Soraia de Costa,339136941,(351) 932 906 581,"R. do Pinzaleiro, S/N, 2328-558 São Salvador de Lordelo",1,1,90.0,0,0.195,2022-07-28,1
302,Gonçalo Machado,641060326,(351) 938177322,"Largo de Anjos, 4, 6898-650 Alcobaça",1,1,27.0,0,0.321,2024-07-07,1
303,Valentim Coelho-Cunha,753180576,(351) 932000409,"R. Freitas, S/N, 3547-636 Reguengos de Monsaraz",1,1,3.0,0,0.35,2024-04-02,1
304,Caetana Pinho,010896546,921 855 740,"Rua Nacional 108, 840, 6762-374 Miranda do Douro",1,5,12.2,2,0.592,2022-05-27,1
305,Salvador Marques,253606400,920178617,"Largo Barbosa, S/N, 5147-224 Anadia",1,3,32.0,2,0.613,2023-07-27,1
306,Hugo do Pacheco,486794869,279 199 255,"Rua Iara Cunha, 48, 1158-231 Lourosa",1,4,28.8,2,0.591,2022-07-09,1
307,Tomás Pinto,948481703,(351) 933703686,"Av dos Olivais, 92, 8466-418 Angra do Heroísmo",1,2,11.5,1,0.327,2022-02-14,1
308,Ivo da Tavares,100770177,(351) 960 672 360,"Travessa de Vaz, 62, 8272-592 Vila Nova de Gaia",1,5,12.8,2,0.257,2022-06-16,1
309,Xavier Vieira,375949330,915070832,"Av Correia, 697, 8262-786 Viana do Castelo",1,1,90.0,0,0.187,2023-12-02,1
310,Ivo Castro,111719600,(351) 933 832 767,"Avenida Neto, S/N, 4160-533 Vila Franca de Xira",1,3,23.7,1,0.49,2023-07-29,1
311,Pedro Almeida,021444155,(351) 964 156 121,"Travessa de Cruz, 8, 3312-006 Mêda",1,3,18.3,2,0.637,2023-07-13,1
312,Irina Lourenço,674333849,215 214 970,"Avenida dos Argonautas, 94, 5218-647 Sintra",1,1,24.0,0,0.273,2023-08-25,1
313,Benjamim Pinto,552391703,914 348 788,"Travessa Flor da Rosa, 58, 2720-681 Amarante",1,3,16.7,2,0.625,2022-06-20,1
314,Júlia Carvalho,530049992,931997154,"Travessa da Vitória, 43, 6722-757 Queluz",1,1,12.0,0,0.035,2022-12-10,1
315,Jaime Campos,653619773,(351) 257 755 267,"Rua de Assunção, 8, 6647-581 Elvas",1,2,29.0,1,0.53,2023-10-02,1
316,Artur Santos-Esteves,739462487,(351) 250347379,"Alameda Tomás Torres, 382, 3423-069 Sacavém",1,2,51.5,0,0.155,2024-09-06,1
317,Isaac Campos,238586539,(351) 964 825 495,"R. Baptista, 8, 6879-361 Praia da Vitória",1,1,13.0,0,0.292,2024-08-01,1
318,Débora Ferreira-Macedo,768714134,(351) 962 920 454,"Largo Esteves, S/N, 7122-079 Seixal",1,0,,0,0.097,2023-06-30,1
319,Rita-Mariana Pires,179670605,(351) 924 944 933,"Av de Pires, 86, 8680-679 Barcelos",1,1,3.0,0,0.083,2023-05-13,1
320,Rita Nunes,173579211,+351937065141,"Praça Fernando Figueiredo, 63, 8610-375 Loulé",1,1,15.0,0,0.373,2023-06-01,1
321,Guilherme de Henriques,506989354,(351) 936 098 836,"Largo Baptista, 23, 9941-732 Gafanha da Nazaré",1,3,37.0,0,0.306,2024-05-24,1
322,Miriam Tavares,639897014,+351934711035,"Largo de Silva, S/N, 7310-966 Braga",1,6,15.7,3,0.575,2023-04-25,1
323,Caetana Costa,557039342,+351935881120,"Praça Grande de Cima, S/N, 9534-099 Amora",1,3,7.7,0,0.103,2023-07-28,1
324,Rafaela Pinto,186692552,259 150 918,"Praça Ana Antunes, S/N, 8734-344 Ourém",1,2,55.0,0,0.372,2023-06-19,1
325,Benedita Araújo,050926000,+351969865829,"Av de Pinto, 5, 8302-529 Estarreja",1,3,30.0,0,0.022,2024-02-06,1
326,Carlota Araújo,101561619,(351) 965 243 877,"Alameda de Lopes, 4, 8821-481 Valpaços",1,1,50.0,1,0.955,2023-10-07,1
327,Gaspar Antunes,844981213,230983544,"Praça Tavares, S/N, 6411-411 Paredes",0,4,52.8,1,0.383,2023-03-28,1
328,Inês Brito,882384699,(351) 935 784 400,"Alameda Panorâmica, 4, 7607-748 Cartaxo",0,2,12.0,0,0.118,2022-05-19,1
329,Denis Nunes,867233104,(351) 962 183 237,"Rua de Gaspar, S/N, 6537-157 Rio Maior",1,2,48.5,0,0.021,2023-06-07,1
330,Rafaela Amaral,817736556,(351) 938118208,"Avenida Oliveira, 90, 4781-788 Tarouca",0,5,29.0,0,0.1,2023-01-24,1
331,Mafalda Torres,221882206,964870426,"Av Benjamim Silva, 45, 7197-631 Esmoriz",1,3,14.7,1,0.289,2022-08-15,1
332,Lúcia Vicente,186417613,220235293,"R. Pereira, 65, 7673-190 Gafanha da Nazaré",1,4,24.0,1,0.355,2022-09-02,1
333,César Leite,236416936,+351921248103,"Avenida de Neto, 15, 5977-166 Olhão",1,3,6.3,0,0.078,2023-11-29,1
334,Amélia Oliveira-Cruz,599167640,+351964377321,"Travessa de Marques, 96, 9735-519 Coimbra",1,1,37.0,1,0.937,2024-07-05,1
335,Alice Soares,239193252,(351) 918 767 715,"Avenida Álvaro Neves, 70, 3407-314 Barcelos",1,3,10.3,0,0.134,2022-09-21,1
336,Carlos Almeida,826712693,(351) 238291614,"Travessa de Neptuno, 46, 2829-756 Angra do Heroísmo",1,2,6.5,0,0.392,2023-08-29,1
337,Guilherme Silva,499952252,+351917630929,"Travessa Carlos Moreira, 48, 6540-936 Valpaços",1,3,37.7,3,0.782,2023-04-27,1
338,Tomás Simões,644484368,+351276960837,"Av Correia, 76, 8121-142 Valpaços",1,3,6.3,0,0.187,2022-12-12,1
339,Lara Nascimento,111433064,911246239,"Alameda de Carneiro, 905, 4883-282 Angra do Heroísmo",0,1,90.0,0,0.249,2024-09-11,1
340,Kévim Moura,805877155,(351) 925 237 021,"Alameda Lourenço, 17, 3731-497 Viana do Castelo",1,2,13.0,0,0.015,2023-07-29,1
341,Nair Morais,906278790,926837524,"Alameda de Cardoso, 215, 3941-548 Gondomar",1,3,37.3,0,0.172,2022-12-17,1
342,Dinis da Simões,591204637,(351) 960 272 123,"Alameda de Alves, 98, 6955-246 Fafe",1,4,32.8,1,0.422,2022-12-02,1
343,Sérgio Neto-Leite,626603235,280 267 917,"Alameda Pinheiro, S/N, 4974-954 Caniço",1,1,3.0,0,0.395,2023-10-14,1
344,Noa Cunha-Antunes,180295599,(351) 294 672 800,"Alameda Tristão da Silva, 1, 1620-219 Sintra",1,4,8.2,0,0.118,2021-12-18,1
345,Tiago Valente,773793957,+351245204344,"Rua de Neto, 8, 6086-400 Elvas",1,0,,0,0.388,2023-09-06,1
346,Frederico Oliveira-Rodrigues,551924741,911443849,"Av Juliana Paiva, 5, 8766-785 Esmoriz",0,2,19.0,1,0.576,2023-08-21,1
347,Beatriz Neto,736703862,(351) 929 299 612,"Rua do Monte dos Judeus, S/N, 3469-204 Pombal",1,3,6.7,0,0.217,2023-07-03,1
348,Denis Jesus-Cunha,676112584,914929970,"Rua Vaz, 54, 7896-307 Porto Santo",1,3,50.0,0,0.138,2023-04-09,1
349,Beatriz Moreira,233008056,(351) 961078497,"Praça de D. João II, 65, 8623-250 Serpa",1,1,17.0,0,0.114,2024-05-16,1
350,Filipe Araújo,082924828,(351) 934 119 169,"Av Wilson Miranda, 740, 6544-966 Faro",1,2,5.0,0,0.035,2023-06-18,1
351,Kyara Castro,210788312,+351918279139,"Alameda de Coelho, 40, 2570-339 Viseu",1,1,16.0,0,0.103,2023-05-14,1
352,Paulo Sá-Barbosa,365485220,(351) 934374301,"Travessa de Araújo, 3, 8393-069 Póvoa de Santa Iria",1,2,19.0,0,0.233,2022-07-29,1
353,William Moreira,019708428,(351) 930 047 803,"Travessa de Barbosa, S/N, 9252-520 Ílhavo",1,2,55.5,0,0.276,2023-08-23,1
354,Noah Magalhães,162796365,268088971,"Praça Cruz, S/N, 8312-529 Peso da Régua",0,1,16.0,0,0.146,2024-08-22,1
355,Caetana Amorim,955510051,(351) 924 237 536,"Largo de Silva, 13, 3714-550 São João da Madeira",0,1,9.0,0,0.251,2024-08-25,1
356,Daniela Mendes,194842262,(351) 963 596 083,"Rua Eduardo Prado Coelho, 8, 8205-664 Lourosa",1,1,11.0,0,0.242,2023-03-07,1
357,Tomé Silva,003607223,(351) 920 923 199,"Largo do Brasil (Porto), 44, 8864-052 Figueira da Foz",1,3,13.0,0,0.231,2024-05-28,1
358,Lara do Machado,283034243,227 324 826,"R. Carneiro, 24, 2473-636 Ponte de Sor",1,6,16.0,4,0.607,2022-09-24,1
359,Cláudio Faria,539169280,962568724,"Avenida dos Heróis do Mar, 68, 6793-273 Vizela",1,2,12.5,0,0.321,2023-03-29,1
360,Alícia Pinto,166316696,925 022 026,"Praça Neto, 77, 8256-041 Serpa",1,3,18.7,1,0.484,2024-01-26,1
361,Vera Melo,740330454,(351) 931473917,"Largo Kelly Magalhães, 63, 3546-831 Oliveira do Bairro",1,2,11.5,1,0.544,2022-03-10,1
362,Paulo Moreira,106166497,235944666,"Av Sousa, S/N, 1975-541 Santa Comba Dão",0,2,3.5,0,0.066,2024-03-24,1
363,Xavier Macedo,844580151,(351) 967475425,"Travessa Correia, S/N, 6151-105 Odivelas",1,3,5.7,0,0.228,2023-02-25,1
364,Clara Vaz,429628092,(351) 256 884 363,"Alameda Marques, 25, 2973-351 Peso da Régua",1,4,30.2,1,0.27,2022-06-29,1
365,Ema Figueiredo,150509699,(351) 965546534,"Alameda Marta Batista, 33, 9707-636 Santa Cruz",1,2,8.0,0,0.278,2023-07-21,1
366,Irina Pinheiro,613152552,(351) 232 585 630,"Avenida Bianca Pinto, 36, 9530-649 Amadora",1,0,,0,0.072,2024-12-21,1
367,Eva Alves,228058837,+351963931903,"Travessa Hugo Carneiro, 84, 2278-944 Albufeira",1,2,45.5,0,0.31,2024-02-09,1
368,Bianca do Ferreira,435404762,(351) 916039243,"Largo de Sidónio Pais, 78, 1416-099 Marinha Grande",1,1,24.0,0,0.176,2023-11-18,1
369,Carminho Abreu,395011152,922 453 471,"Av de Torres, 815, 5413-893 Estarreja",1,3,15.7,0,0.143,2022-12-28,1
370,Duarte Esteves,586277888,933409147,"Alameda Ribeiro, 722, 4413-014 Porto Santo",1,5,12.0,0,0.023,2023-01-11,1
371,Fernando Coelho,031748903,(351) 927510340,"Praça Silva, 32, 7419-530 Entroncamento",0,3,39.7,1,0.338,2023-05-07,1
372,Renata Figueiredo,588097186,(351) 962 273 626,"Av Leandro Melo, 35, 4223-454 Barcelos",0,4,13.5,1,0.327,2022-12-21,1
373,Luana-Adriana Gomes,422935545,(351) 933214237,"R. Vieira, 733, 1500-433 Lagos",1,3,23.3,2,0.437,2023-07-25,1
374,Vicente Teixeira,205596757,(351) 937786187,"Praça de Domingues, S/N, 7733-502 Alcácer do Sal",1,4,30.8,1,0.322,2022-12-08,1
375,Vasco de Fernandes,911379830,(351) 297341105,"R. Moura, 54, 3418-547 Rio Maior",1,3,5.7,1,0.23,2023-02-02,1
376,Catarina Figueiredo,576274511,939317054,"Praça de Antero de Figueiredo, 48, 7618-034 Barcelos",1,0,,0,0.124,2023-09-19,1
377,Constança-Gabriela Azevedo,089589701,+351207690739,"R. de Rodrigues, S/N, 1214-282 Póvoa de Varzim",1,3,9.7,2,0.418,2022-11-04,1
378,Mariana Almeida,221336896,(351) 920 345 206,"Praça Raquel Garcia, 38, 7676-073 Coimbra",0,1,7.0,0,0.144,2023-12-17,1
379,Joel Ribeiro,834761289,(351) 965109628,"Largo do Sapal, 4, 4556-115 Quarteira",1,2,2.5,0,0.305,2023-05-17,1
