customer_id,first_name,last_name,city,country,customer_segment,registration_date
431,Diana,Sánchez,Zaragoza,ES,second_trimester,2021-11-30
432,Elena,Costa,Funchal,PT,first_trimester,2022-03-23
433,Isabel,Martínez,Leiria,PT,postpartum,2022-02-05
434,Inês,Almeida,Málaga,ES,second_trimester,2022-09-20
435,Marta,Sousa,Madrid,ES,postpartum,2021-02-23
436,Rita,Martínez,Leiria,PT,third_trimester,2021-04-15
437,Claudia,Rodrigues,Sevilla,ES,second_trimester,2022-07-24
438,Susana,Rodrigues,Leiria,PT,first_trimester,2021-02-04
439,Elena,Monteiro,Faro,PT,third_trimester,2021-11-18
440,Mónica,González,Leiria,PT,third_trimester,2021-07-05
441,Catarina,Silva,Faro,PT,second_trimester,2021-07-07
442,Beatriz,González,Porto,PT,second_trimester,2022-06-28
443,Carla,Pereira,Porto,PT,first_trimester,2022-10-16
444,Patricia,López,Lisboa,PT,postpartum,2021-02-22
445,Carmen,Silva,Zaragoza,ES,second_trimester,2021-02-06
446,Sara,Almeida,Aveiro,PT,postpartum,2022-02-02
447,Diana,Silva,Madrid,ES,third_trimester,2021-02-26
448,Laura,Fernández,Zaragoza,ES,postpartum,2022-10-16
449,Rosa,Pereira,Zaragoza,ES,postpartum,2022-04-06
450,Sofia,Fernández,Funchal,PT,second_trimester,2022-10-30
451,Mariana,González,Lisboa,PT,second_trimester,2021-04-21
452,Cristina,Sánchez,Porto,PT,second_trimester,2021-02-18
453,Patricia,González,Málaga,ES,third_trimester,2021-06-29
454,Susana,García,Málaga,ES,third_trimester,2022-04-28
455,Sofia,Martínez,Zaragoza,ES,second_trimester,2021-05-18
456,Vera,Fernández,Coimbra,PT,second_trimester,2021-07-16
457,Carmen,Fernández,Málaga,ES,first_trimester,2021-12-24
458,Claudia,Carvalho,Valencia,ES,second_trimester,2022-05-09
459,Claudia,Pereira,Braga,PT,postpartum,2021-12-29
460,Carla,Silva,Sevilla,ES,second_trimester,2021-05-24
461,Catarina,Jesus,Zaragoza,ES,second_trimester,2021-12-17
462,Mariana,García,Aveiro,PT,first_trimester,2022-05-22
463,Marta,Ferreira,Málaga,ES,second_trimester,2021-03-30
464,Carmen,Martins,Málaga,ES,postpartum,2021-03-07
465,Elena,Silva,Málaga,ES,postpartum,2022-05-17
466,Cristina,Sánchez,Setúbal,PT,first_trimester,2021-11-06
467,Catarina,Fernández,Lisboa,PT,second_trimester,2022-10-16
468,Rita,Costa,Valencia,ES,second_trimester,2021-04-20
469,Vera,Almeida,Bilbao,ES,second_trimester,2022-12-10
470,Joana,Carvalho,Setúbal,PT,third_trimester,2021-07-05
471,Patricia,García,Alicante,ES,third_trimester,2021-08-07
472,Carla,Ramos,Braga,PT,third_trimester,2022-05-19
473,Mariana,González,Leiria,PT,third_trimester,2022-06-20
474,Joana,García,Lisboa,PT,postpartum,2021-12-02
475,Ana,Pereira,Leiria,PT,third_trimester,2021-06-16
476,Ana,Sánchez,Braga,PT,postpartum,2022-07-05
477,Beatriz,Fernández,Bilbao,ES,second_trimester,2021-05-03
478,Mónica,Fernández,Funchal,PT,first_trimester,2021-07-15
479,Raquel,Carvalho,Lisboa,PT,postpartum,2022-12-20
480,Lucia,Sánchez,Madrid,ES,second_trimester,2021-01-30
481,Catarina,Rodrigues,Madrid,ES,second_trimester,2022-04-21
482,Diana,Sánchez,Lisboa,PT,second_trimester,2021-08-14
483,Carmen,Ferreira,Valencia,ES,second_trimester,2021-01-10
484,Vera,López,Lisboa,PT,postpartum,2021-11-17
485,Cristina,Rodrigues,Alicante,ES,postpartum,2022-12-01
486,Teresa,Monteiro,Alicante,ES,first_trimester,2021-05-05
487,Teresa,Martins,Coimbra,PT,second_trimester,2022-09-13
488,Catarina,Santos,Barcelona,ES,postpartum,2021-07-21
489,Carla,Silva,Lisboa,PT,first_trimester,2021-08-27
490,Mónica,Monteiro,Coimbra,PT,second_trimester,2021-12-27
491,Teresa,Carvalho,Barcelona,ES,second_trimester,2022-07-27
492,Rosa,Ferreira,Barcelona,ES,third_trimester,2022-06-16
493,Marta,Sánchez,Bilbao,ES,second_trimester,2022-04-13
494,Ana,Rodrigues,Alicante,ES,second_trimester,2021-04-19
495,Diana,Silva,Porto,PT,third_trimester,2021-10-15
496,Cristina,Oliveira,Lisboa,PT,third_trimester,2022-07-01
497,Sofia,Carvalho,Porto,PT,second_trimester,2022-08-29
498,Beatriz,López,Madrid,ES,first_trimester,2021-12-06
499,Carla,Martínez,Braga,PT,third_trimester,2022-01-21
500,Cristina,García,Aveiro,PT,postpartum,2021-08-02
501,Maria,Carvalho,Coimbra,PT,second_trimester,2022-06-20
502,Paula,Pereira,Coimbra,PT,third_trimester,2022-06-29
503,Filipa,Jesus,Lisboa,PT,second_trimester,2022-06-10
504,Cristina,Silva,Lisboa,PT,second_trimester,2021-06-12
505,Claudia,Monteiro,Madrid,ES,first_trimester,2021-02-04
506,Sofia,Costa,Bilbao,ES,third_trimester,2021-06-02
507,Ana,González,Porto,PT,postpartum,2022-02-28
508,Isabel,Oliveira,Madrid,ES,second_trimester,2022-07-18
509,Diana,Oliveira,Faro,PT,second_trimester,2021-05-11
510,Patricia,Costa,Funchal,PT,first_trimester,2021-08-22
511,Sofia,Ferreira,Madrid,ES,second_trimester,2021-03-09
512,Filipa,Monteiro,Barcelona,ES,first_trimester,2022-10-12
513,Mónica,Santos,Málaga,ES,postpartum,2021-01-30
514,Paula,Monteiro,Zaragoza,ES,first_trimester,2021-02-02
515,Carmen,Sánchez,Madrid,ES,second_trimester,2022-10-15
516,Patricia,Pereira,Lisboa,PT,second_trimester,2021-05-01
517,Joana,Fernández,Zaragoza,ES,third_trimester,2021-02-22
518,Joana,López,Bilbao,ES,second_trimester,2021-05-19
519,Mónica,Costa,Zaragoza,ES,second_trimester,2021-01-29
520,Claudia,Santos,Leiria,PT,postpartum,2021-07-22
521,Carmen,González,Aveiro,PT,second_trimester,2022-07-16
522,Ana,Costa,Lisboa,PT,first_trimester,2022-02-26
523,Sofia,González,Alicante,ES,third_trimester,2022-01-22
524,Elena,Almeida,Faro,PT,third_trimester,2021-07-18
525,Laura,Ferreira,Sevilla,ES,third_trimester,2022-06-23
526,Carmen,Sánchez,Coimbra,PT,second_trimester,2021-12-04
527,Rosa,Martínez,Alicante,ES,first_trimester,2021-03-14
528,Inês,Carvalho,Funchal,PT,first_trimester,2022-02-09
529,Rita,Sousa,Setúbal,PT,first_trimester,2021-06-23
530,Cristina,López,Valencia,ES,third_trimester,2021-04-14
531,Rita,Sánchez,Zaragoza,ES,postpartum,2021-01-04
532,Patricia,Carvalho,Aveiro,PT,first_trimester,2021-11-04
533,Maria,Sánchez,Bilbao,ES,third_trimester,2021-10-09
534,Teresa,Martins,Málaga,ES,first_trimester,2021-06-02
535,Mónica,Carvalho,Alicante,ES,second_trimester,2021-04-08
536,Cristina,Santos,Leiria,PT,third_trimester,2021-02-03
537,Filipa,Oliveira,Lisboa,PT,third_trimester,2022-05-18
538,Nuria,Oliveira,Barcelona,ES,first_trimester,2022-12-03
539,Vera,Fernández,Sevilla,ES,postpartum,2021-03-06
540,Rita,Carvalho,Madrid,ES,third_trimester,2022-01-21
541,Rita,Silva,Setúbal,PT,second_trimester,2021-12-10
542,Marta,Martínez,Braga,PT,second_trimester,2021-09-06
543,Inês,García,Sevilla,ES,second_trimester,2022-04-07
544,Rosa,López,Setúbal,PT,third_trimester,2021-10-19
545,Inês,Sousa,Valencia,ES,postpartum,2021-06-10
546,Catarina,García,Évora,PT,second_trimester,2021-04-18
547,Filipa,Sousa,Setúbal,PT,first_trimester,2021-03-31
548,Lucia,Ferreira,Barcelona,ES,second_trimester,2022-09-16
549,Ana,Costa,Porto,PT,postpartum,2021-03-17
550,Nuria,Almeida,Barcelona,ES,second_trimester,2022-02-18
551,Paula,García,Valencia,ES,first_trimester,2021-11-26
552,Claudia,Ramos,Porto,PT,third_trimester,2021-10-14
553,Isabel,Silva,Braga,PT,third_trimester,2022-01-21
554,Rosa,Jesus,Málaga,ES,second_trimester,2021-10-07
555,Mónica,González,Zaragoza,ES,third_trimester,2021-04-07
556,Marta,López,Sevilla,ES,first_trimester,2021-12-27
557,Teresa,Martins,Valencia,ES,second_trimester,2021-07-02
558,Carmen,Martins,Funchal,PT,postpartum,2021-10-27
559,Mariana,García,Funchal,PT,second_trimester,2021-07-31
560,Nuria,Pereira,Bilbao,ES,second_trimester,2021-05-22
561,Marta,Jesus,Alicante,ES,postpartum,2022-07-21
562,Nuria,Sánchez,Coimbra,PT,second_trimester,2022-02-01
563,Carla,Fernández,Leiria,PT,second_trimester,2021-10-31
564,Rita,Ferreira,Alicante,ES,second_trimester,2021-03-18
565,Paula,Sánchez,Madrid,ES,second_trimester,2021-12-18
566,Rita,Ferreira,Sevilla,ES,postpartum,2021-11-19
567,Joana,Ramos,Valencia,ES,third_trimester,2021-10-19
568,Carmen,García,Lisboa,PT,postpartum,2021-07-16
569,Vera,González,Aveiro,PT,second_trimester,2022-08-05
570,Ana,Almeida,Funchal,PT,third_trimester,2021-02-05
571,Raquel,Oliveira,Lisboa,PT,second_trimester,2021-03-25
572,Vera,Carvalho,Madrid,ES,second_trimester,2021-01-28
573,Isabel,Martins,Madrid,ES,first_trimester,2022-09-23
574,Teresa,González,Málaga,ES,second_trimester,2021-08-25
575,Cristina,Oliveira,Aveiro,PT,second_trimester,2021-09-14
576,Patricia,Almeida,Madrid,ES,postpartum,2022-10-20
577,Mariana,Carvalho,Zaragoza,ES,second_trimester,2022-12-26
578,Isabel,Oliveira,Braga,PT,third_trimester,2021-02-27
579,Marta,Fernández,Barcelona,ES,third_trimester,2022-10-05
580,Marta,Pereira,Alicante,ES,third_trimester,2021-07-10
581,Paula,Carvalho,Leiria,PT,second_trimester,2021-07-20
582,Sofia,Fernández,Évora,PT,first_trimester,2021-07-09
583,Mariana,López,Bilbao,ES,third_trimester,2022-07-07
584,Susana,Martins,Alicante,ES,second_trimester,2022-07-05
585,Sofia,Martins,Zaragoza,ES,first_trimester,2022-07-27
586,Elena,Santos,Barcelona,ES,first_trimester,2022-10-29
587,Inês,Monteiro,Coimbra,PT,third_trimester,2021-06-02
588,Patricia,Ramos,Coimbra,PT,second_trimester,2021-09-10
589,Diana,Martínez,Sevilla,ES,postpartum,2021-01-29
590,Vera,Martins,Porto,PT,third_trimester,2022-01-17
591,Mariana,Sousa,Évora,PT,postpartum,2022-06-12
592,Raquel,Carvalho,Málaga,ES,second_trimester,2021-10-27
593,Marta,Oliveira,Porto,PT,second_trimester,2022-07-21
594,Joana,Martínez,Valencia,ES,second_trimester,2022-10-01
595,Lucia,Rodrigues,Madrid,ES,second_trimester,2021-09-10
596,Laura,Silva,Málaga,ES,third_trimester,2022-10-11
597,Lucia,Carvalho,Funchal,PT,third_trimester,2021-12-11
598,Teresa,Silva,Valencia,ES,second_trimester,2022-04-22
599,Teresa,Rodrigues,Évora,PT,first_trimester,2021-12-17
600,Joana,Costa,Aveiro,PT,first_trimester,2021-10-17
601,Patricia,Ramos,Leiria,PT,second_trimester,2021-09-01
602,Maria,Jesus,Faro,PT,third_trimester,2022-06-07
603,Mariana,Almeida,Sevilla,ES,second_trimester,2022-01-24
604,Claudia,Carvalho,Lisboa,PT,second_trimester,2022-05-14
605,Rita,López,Alicante,ES,second_trimester,2021-06-17
606,Mónica,Ferreira,Sevilla,ES,second_trimester,2021-04-09
607,Raquel,Fernández,Barcelona,ES,postpartum,2021-03-24
608,Inês,Rodrigues,Leiria,PT,first_trimester,2021-02-04
609,Joana,Monteiro,Leiria,PT,second_trimester,2022-06-26
610,Rita,Pereira,Valencia,ES,third_trimester,2022-04-30
611,Rita,Sánchez,Porto,PT,postpartum,2022-08-27
612,Inês,López,Valencia,ES,postpartum,2022-12-21
613,Filipa,García,Barcelona,ES,third_trimester,2021-06-20
614,Rita,Costa,Coimbra,PT,third_trimester,2022-08-01
615,Claudia,Sousa,Zaragoza,ES,third_trimester,2021-10-23
616,Patricia,Costa,Barcelona,ES,first_trimester,2021-09-30
617,Isabel,Carvalho,Porto,PT,third_trimester,2022-07-25
618,Mónica,Carvalho,Coimbra,PT,second_trimester,2022-11-20
619,Rosa,Sánchez,Valencia,ES,postpartum,2021-04-03
620,Filipa,Almeida,Évora,PT,first_trimester,2021-11-04
621,Cristina,Silva,Sevilla,ES,third_trimester,2021-03-20
622,Vera,Oliveira,Lisboa,PT,second_trimester,2021-06-25
623,Diana,González,Bilbao,ES,second_trimester,2021-01-30
624,Mariana,García,Lisboa,PT,second_trimester,2021-06-13
625,Teresa,Sousa,Faro,PT,second_trimester,2021-09-02
626,Patricia,Sánchez,Aveiro,PT,third_trimester,2021-06-01
627,Elena,Oliveira,Braga,PT,postpartum,2022-02-26
628,Carla,Martínez,Lisboa,PT,first_trimester,2021-10-24
629,Mariana,Ramos,Évora,PT,third_trimester,2021-08-11
630,Patricia,Sánchez,Coimbra,PT,first_trimester,2022-02-12
631,Joana,Sousa,Zaragoza,ES,postpartum,2022-12-16
632,Sofia,González,Lisboa,PT,first_trimester,2021-03-13
633,Isabel,Oliveira,Sevilla,ES,second_trimester,2022-12-14
634,Cristina,Costa,Coimbra,PT,first_trimester,2022-08-05
635,Mónica,Santos,Faro,PT,third_trimester,2021-08-28
636,Sofia,Ferreira,Coimbra,PT,third_trimester,2022-05-03
637,Carla,Ramos,Sevilla,ES,second_trimester,2022-06-07
638,Sara,Rodrigues,Madrid,ES,second_trimester,2021-07-03
639,Susana,García,Braga,PT,first_trimester,2021-12-30
640,Claudia,Jesus,Bilbao,ES,first_trimester,2021-09-24
641,Cristina,Sousa,Zaragoza,ES,second_trimester,2021-12-28
642,Patricia,Jesus,Zaragoza,ES,first_trimester,2022-01-08
643,Claudia,Carvalho,Évora,PT,third_trimester,2022-12-14
644,Cristina,Sousa,Zaragoza,ES,postpartum,2021-04-04
645,Inês,Costa,Setúbal,PT,third_trimester,2021-11-15
646,Sara,Santos,Barcelona,ES,third_trimester,2022-03-27
647,Rita,González,Zaragoza,ES,first_trimester,2021-07-09
648,Laura,Sánchez,Braga,PT,second_trimester,2021-05-11
649,Carmen,Monteiro,Braga,PT,second_trimester,2021-07-17
650,Susana,García,Coimbra,PT,first_trimester,2022-09-25
651,Rosa,Costa,Málaga,ES,second_trimester,2021-05-31
652,Joana,Pereira,Alicante,ES,second_trimester,2022-05-30
653,Rosa,López,Barcelona,ES,third_trimester,2022-03-29
654,Elena,Almeida,Porto,PT,third_trimester,2022-11-18
655,Carmen,Sánchez,Bilbao,ES,first_trimester,2021-04-30
656,Catarina,García,Alicante,ES,second_trimester,2021-02-02
657,Elena,Ramos,Madrid,ES,second_trimester,2022-08-29
658,Laura,Fernández,Madrid,ES,second_trimester,2022-09-01
659,Mónica,Sánchez,Coimbra,PT,first_trimester,2021-04-26
660,Teresa,Oliveira,Madrid,ES,third_trimester,2022-05-29
661,Ana,Ramos,Bilbao,ES,second_trimester,2021-03-24
662,Paula,Santos,Barcelona,ES,second_trimester,2022-02-28
663,Laura,Monteiro,Aveiro,PT,third_trimester,2021-04-28
664,Teresa,García,Sevilla,ES,second_trimester,2021-07-08
665,Marta,López,Málaga,ES,postpartum,2021-03-07
666,Claudia,Pereira,Málaga,ES,second_trimester,2021-05-09
667,Beatriz,Sousa,Évora,PT,third_trimester,2022-08-13
668,Raquel,Oliveira,Évora,PT,second_trimester,2021-11-28
669,Susana,Silva,Coimbra,PT,postpartum,2021-01-02
670,Teresa,Ramos,Aveiro,PT,third_trimester,2021-11-27
671,Beatriz,Ramos,Málaga,ES,third_trimester,2021-04-20
672,Carla,Pereira,Alicante,ES,first_trimester,2021-11-02
673,Ana,López,Bilbao,ES,third_trimester,2021-08-14
674,Mónica,Martínez,Braga,PT,second_trimester,2021-07-14
675,Isabel,López,Madrid,ES,second_trimester,2022-05-04
676,Ana,Martínez,Aveiro,PT,second_trimester,2022-03-06
677,Isabel,Almeida,Braga,PT,second_trimester,2021-07-23
678,Diana,Ferreira,Alicante,ES,postpartum,2021-04-14
679,Sara,Almeida,Faro,PT,third_trimester,2022-12-04
680,Marta,González,Alicante,ES,postpartum,2021-07-04
681,Claudia,García,Coimbra,PT,first_trimester,2021-01-17
682,Carla,Silva,Barcelona,ES,third_trimester,2022-05-30
683,Carmen,Jesus,Alicante,ES,postpartum,2021-01-03
684,Marta,Martins,Zaragoza,ES,first_trimester,2022-07-14
685,Cristina,Martins,Madrid,ES,second_trimester,2021-03-05
686,Raquel,Santos,Sevilla,ES,second_trimester,2021-05-16
687,Sofia,García,Braga,PT,second_trimester,2021-01-17
688,Cristina,Oliveira,Lisboa,PT,third_trimester,2022-12-11
689,Joana,Carvalho,Barcelona,ES,second_trimester,2021-07-30
690,Lucia,Sánchez,Zaragoza,ES,postpartum,2021-02-05
691,Beatriz,López,Valencia,ES,second_trimester,2021-11-30
692,Marta,Sousa,Alicante,ES,third_trimester,2022-04-28
693,Joana,Martins,Funchal,PT,postpartum,2021-10-13
694,Filipa,Costa,Funchal,PT,first_trimester,2022-02-11
695,Joana,Ramos,Porto,PT,postpartum,2021-07-28
696,Paula,Fernández,Alicante,ES,second_trimester,2022-05-08
697,Rosa,García,Lisboa,PT,second_trimester,2022-08-10
698,Isabel,Sousa,Coimbra,PT,third_trimester,2022-05-12
699,Filipa,Ramos,Valencia,ES,second_trimester,2021-05-05
700,Beatriz,Fernández,Funchal,PT,postpartum,2021-12-23
701,Maria,Martínez,Braga,PT,postpartum,2021-05-08
702,Lucia,Costa,Funchal,PT,first_trimester,2021-08-29
703,Filipa,Pereira,Lisboa,PT,third_trimester,2022-07-15
704,Filipa,Costa,Braga,PT,postpartum,2022-07-21
705,Carmen,López,Setúbal,PT,first_trimester,2021-10-22
706,Isabel,Sousa,Aveiro,PT,second_trimester,2021-10-21
707,Filipa,Sousa,Coimbra,PT,second_trimester,2022-05-17
708,Maria,Carvalho,Aveiro,PT,postpartum,2021-11-06
709,Rosa,Silva,Sevilla,ES,first_trimester,2022-01-09
710,Raquel,Santos,Funchal,PT,postpartum,2022-09-12
711,Isabel,Sousa,Faro,PT,postpartum,2022-05-17
712,Sofia,Fernández,Alicante,ES,third_trimester,2022-12-16
713,Isabel,López,Setúbal,PT,second_trimester,2022-03-19
714,Mónica,Costa,Alicante,ES,first_trimester,2021-12-29
715,Elena,García,Valencia,ES,postpartum,2021-06-06
716,Diana,Pereira,Coimbra,PT,second_trimester,2021-03-23
717,Sofia,Carvalho,Faro,PT,first_trimester,2022-10-05
718,Rosa,Sousa,Valencia,ES,third_trimester,2022-11-11
719,Rosa,Carvalho,Leiria,PT,first_trimester,2021-07-04
720,Marta,Sánchez,Leiria,PT,third_trimester,2021-06-06
721,Vera,Ramos,Lisboa,PT,second_trimester,2021-10-19
722,Rita,Costa,Bilbao,ES,first_trimester,2021-08-19
723,Lucia,Santos,Leiria,PT,first_trimester,2022-04-26
724,Sara,Ramos,Braga,PT,second_trimester,2021-02-16
725,Catarina,Silva,Faro,PT,third_trimester,2022-04-04
726,Rita,Fernández,Alicante,ES,third_trimester,2022-09-23
727,Claudia,Ferreira,Leiria,PT,postpartum,2022-06-08
728,Teresa,Costa,Funchal,PT,third_trimester,2021-01-24
729,Lucia,Silva,Málaga,ES,postpartum,2022-05-27
730,Raquel,Fernández,Zaragoza,ES,first_trimester,2021-10-22
731,Raquel,Martins,Madrid,ES,postpartum,2022-01-08
732,Sara,López,Setúbal,PT,second_trimester,2021-02-28
733,Isabel,Santos,Braga,PT,first_trimester,2021-07-25
734,Beatriz,Ferreira,Madrid,ES,first_trimester,2022-07-10
735,Rita,Almeida,Málaga,ES,postpartum,2021-05-24
736,Catarina,Sánchez,Évora,PT,first_trimester,2021-06-05
737,Diana,Ramos,Barcelona,ES,third_trimester,2022-01-17
738,Joana,Martínez,Funchal,PT,first_trimester,2021-01-20
739,Rita,García,Évora,PT,third_trimester,2021-07-12
740,Rosa,Martins,Leiria,PT,third_trimester,2021-03-23
741,Cristina,Carvalho,Aveiro,PT,first_trimester,2021-04-30
742,Sofia,Costa,Lisboa,PT,second_trimester,2021-05-15
743,Raquel,Sánchez,Alicante,ES,first_trimester,2021-09-18
744,Cristina,Carvalho,Aveiro,PT,second_trimester,2021-04-03
745,Sara,Ramos,Faro,PT,second_trimester,2022-02-08
746,Claudia,López,Évora,PT,second_trimester,2021-04-24
747,Ana,Silva,Sevilla,ES,first_trimester,2021-09-10
748,Claudia,Ferreira,Bilbao,ES,first_trimester,2021-08-18
749,Sara,Oliveira,Barcelona,ES,second_trimester,2021-04-03
750,Mónica,Silva,Setúbal,PT,second_trimester,2022-01-26
751,Paula,Monteiro,Évora,PT,second_trimester,2022-06-10
752,Joana,Almeida,Funchal,PT,third_trimester,2022-08-06
753,Diana,Santos,Alicante,ES,first_trimester,2021-06-26
754,Paula,Sousa,Setúbal,PT,second_trimester,2022-01-09
755,Mónica,García,Aveiro,PT,second_trimester,2021-04-16
756,Filipa,Rodrigues,Leiria,PT,postpartum,2022-02-24
757,Elena,Martínez,Zaragoza,ES,second_trimester,2022-08-25
758,Vera,Monteiro,Valencia,ES,third_trimester,2022-04-19
759,Marta,Fernández,Leiria,PT,first_trimester,2021-03-13
760,Carmen,Martínez,Lisboa,PT,postpartum,2021-09-01
761,Isabel,Sánchez,Sevilla,ES,third_trimester,2022-10-30
762,Isabel,Pereira,Alicante,ES,first_trimester,2022-05-25
763,Mónica,García,Évora,PT,third_trimester,2021-05-08
764,Ana,García,Funchal,PT,first_trimester,2021-02-07
765,Nuria,Carvalho,Aveiro,PT,first_trimester,2021-01-15
766,Vera,Martins,Aveiro,PT,postpartum,2021-11-09
767,Patricia,García,Lisboa,PT,third_trimester,2021-03-03
768,Susana,Costa,Funchal,PT,third_trimester,2022-09-22
769,Vera,Martínez,Faro,PT,postpartum,2022-03-10
770,Carmen,Pereira,Évora,PT,first_trimester,2021-03-21
771,Paula,Ramos,Alicante,ES,first_trimester,2022-03-21
772,Lucia,González,Sevilla,ES,second_trimester,2021-09-25
773,Sara,López,Bilbao,ES,second_trimester,2022-11-10
774,Carla,Ramos,Madrid,ES,second_trimester,2022-12-22
775,Marta,Oliveira,Zaragoza,ES,postpartum,2021-01-04
776,Nuria,Sousa,Évora,PT,third_trimester,2022-02-15
777,Elena,Almeida,Setúbal,PT,second_trimester,2022-04-11
778,Vera,Almeida,Coimbra,PT,third_trimester,2021-11-07
779,Raquel,Silva,Funchal,PT,third_trimester,2021-02-28
780,Sara,López,Valencia,ES,third_trimester,2022-05-17
781,Lucia,Martínez,Valencia,ES,postpartum,2021-11-29
782,Ana,Carvalho,Alicante,ES,second_trimester,2022-03-06
783,Lucia,López,Lisboa,PT,second_trimester,2021-08-05
784,Nuria,González,Sevilla,ES,third_trimester,2021-02-04
785,Patricia,Sánchez,Lisboa,PT,second_trimester,2022-04-05
786,Ana,Oliveira,Aveiro,PT,second_trimester,2021-03-28
787,Carmen,Martínez,Faro,PT,first_trimester,2021-02-08
788,Vera,Sousa,Valencia,ES,third_trimester,2021-01-29
789,Laura,Sousa,Funchal,PT,second_trimester,2022-01-25
790,Claudia,Rodrigues,Barcelona,ES,second_trimester,2021-09-26
791,Cristina,Ramos,Leiria,PT,third_trimester,2022-02-14
792,Carmen,García,Leiria,PT,postpartum,2022-09-10
793,Nuria,Santos,Funchal,PT,first_trimester,2021-11-10
794,Inês,Santos,Aveiro,PT,third_trimester,2022-02-22
795,Rosa,Martins,Bilbao,ES,second_trimester,2021-01-30
796,Vera,Martínez,Évora,PT,third_trimester,2022-11-19
797,Teresa,Sánchez,Alicante,ES,first_trimester,2022-08-16
798,Lucia,González,Valencia,ES,first_trimester,2021-07-21
799,Beatriz,Fernández,Málaga,ES,third_trimester,2022-07-03
800,Lucia,González,Bilbao,ES,postpartum,2022-06-09
801,Carmen,Monteiro,Valencia,ES,third_trimester,2022-06-29
802,Carmen,Costa,Braga,PT,third_trimester,2021-04-11
803,Rita,Sousa,Aveiro,PT,postpartum,2021-02-21
804,Diana,Pereira,Porto,PT,third_trimester,2021-11-26
805,Mariana,Oliveira,Alicante,ES,second_trimester,2021-08-25
806,Beatriz,López,Évora,PT,third_trimester,2022-08-16
807,Claudia,Silva,Valencia,ES,second_trimester,2021-06-24
808,Sara,García,Bilbao,ES,postpartum,2022-12-21
809,Carmen,Silva,Faro,PT,postpartum,2022-04-25
810,Mónica,Ramos,Lisboa,PT,second_trimester,2022-03-15
811,Raquel,Sousa,Málaga,ES,third_trimester,2022-01-16
812,Claudia,Monteiro,Alicante,ES,second_trimester,2021-12-13
813,Nuria,Oliveira,Braga,PT,second_trimester,2022-12-03
814,Maria,Santos,Évora,PT,second_trimester,2021-02-15
815,Ana,Pereira,Leiria,PT,second_trimester,2021-04-09
816,Maria,Jesus,Faro,PT,third_trimester,2021-06-25
817,Teresa,Ferreira,Zaragoza,ES,second_trimester,2021-09-27
818,Carmen,Pereira,Évora,PT,second_trimester,2021-09-12
819,Patricia,Costa,Coimbra,PT,first_trimester,2022-07-17
820,Sara,López,Braga,PT,second_trimester,2022-08-06
821,Patricia,Santos,Funchal,PT,third_trimester,2021-03-25
822,Carmen,Silva,Madrid,ES,postpartum,2021-01-01
823,Mariana,Oliveira,Aveiro,PT,third_trimester,2022-02-09
824,Ana,Sousa,Bilbao,ES,postpartum,2022-05-11
825,Rosa,Ferreira,Lisboa,PT,first_trimester,2022-10-01
826,Laura,Ferreira,Faro,PT,postpartum,2022-05-17
827,Sofia,Carvalho,Alicante,ES,third_trimester,2021-02-16
828,Catarina,Martins,Faro,PT,first_trimester,2021-11-26
829,Ana,López,Aveiro,PT,third_trimester,2022-03-07
830,Elena,Oliveira,Funchal,PT,first_trimester,2022-01-02
831,Vera,Sánchez,Braga,PT,third_trimester,2022-07-07
832,Elena,García,Porto,PT,third_trimester,2021-01-14
833,Joana,Martínez,Barcelona,ES,second_trimester,2022-05-29
834,Rosa,Martins,Évora,PT,second_trimester,2021-07-16
835,Laura,Ramos,Faro,PT,first_trimester,2022-07-17
836,Vera,González,Valencia,ES,third_trimester,2021-04-05
837,Laura,Fernández,Alicante,ES,second_trimester,2022-08-15
838,Carla,Martins,Setúbal,PT,third_trimester,2021-07-31
839,Mónica,Jesus,Coimbra,PT,second_trimester,2021-02-25
840,Catarina,Sánchez,Zaragoza,ES,second_trimester,2021-01-18
841,Claudia,Sousa,Madrid,ES,third_trimester,2022-08-19
842,Mariana,Pereira,Barcelona,ES,second_trimester,2022-08-22
843,Joana,Sánchez,Bilbao,ES,third_trimester,2022-01-28
844,Sofia,Sánchez,Sevilla,ES,first_trimester,2021-01-14
845,Susana,Martins,Aveiro,PT,third_trimester,2021-12-28
846,Lucia,Almeida,Évora,PT,second_trimester,2021-07-04
847,Elena,Silva,Funchal,PT,postpartum,2021-09-13
848,Patricia,Martins,Valencia,ES,second_trimester,2021-12-26
849,Claudia,Santos,Setúbal,PT,second_trimester,2022-03-26
850,Catarina,Carvalho,Évora,PT,first_trimester,2022-11-19
851,Isabel,Sánchez,Madrid,ES,second_trimester,2021-09-06
852,Beatriz,Oliveira,Barcelona,ES,third_trimester,2021-10-10
853,Susana,Jesus,Aveiro,PT,second_trimester,2022-05-22
854,Ana,Sánchez,Braga,PT,first_trimester,2022-03-18
855,Ana,Jesus,Faro,PT,postpartum,2022-10-02
856,Laura,Oliveira,Zaragoza,ES,first_trimester,2022-01-15
857,Isabel,Santos,Setúbal,PT,third_trimester,2022-01-04
858,Sara,Sousa,Bilbao,ES,first_trimester,2022-07-24
859,Lucia,Fernández,Valencia,ES,second_trimester,2021-12-26
860,Patricia,Carvalho,Valencia,ES,postpartum,2021-08-06
861,Marta,Ramos,Bilbao,ES,postpartum,2022-03-25
